# source: Mustafa Insel, 1990 PhD thesis, Figure 359
# source_location: printed page 358; PDF page 368
# source-only two-pass trace; no michell output used in extraction or reconciliation
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_pass_a,relative_position_pass_b,fn_anchor,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,adjudication,fn_a,tau_a,fn_b,tau_b,fn_pass_difference,tau_pass_difference,pass_a_x_px,pass_a_y_px,pass_b_x_px,pass_b_y_px
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.785,0.7850000,0.9093488,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7850002,0.9094657,0.7849998,0.9092318,0.0000004,0.0002339,1956.756,1120.719,1956.233,1120.565
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.790,0.7899999,0.8978543,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7899998,0.8938998,0.7900000,0.9018088,0.0000002,0.0079090,1967.133,1128.614,1966.600,1124.324
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.795,0.7950001,0.8831041,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7949999,0.8814886,0.7950002,0.8847196,0.0000002,0.0032310,1977.511,1134.909,1976.967,1132.978
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.800,0.7999999,0.8758560,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8000001,0.8750572,0.7999998,0.8766548,0.0000002,0.0015976,1987.889,1138.171,1987.333,1137.062
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.805,0.8050001,0.8494907,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8050002,0.8497634,0.8050000,0.8492180,0.0000002,0.0005454,1998.267,1151.000,1997.700,1150.956
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.810,0.8100000,0.8455210,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8099998,0.8466995,0.8100002,0.8443424,0.0000004,0.0023571,2008.644,1152.554,2008.067,1153.425
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.815,0.8149999,0.8380516,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8149999,0.8379456,0.8149998,0.8381576,0.0000001,0.0002120,2019.022,1156.994,2018.433,1156.557
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.820,0.8200000,0.8291055,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8200000,0.8299487,0.8200000,0.8282622,0.0000000,0.0016865,2029.400,1161.050,2028.800,1161.568
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.825,0.8250001,0.8184047,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8250001,0.8184069,0.8250002,0.8184024,0.0000001,0.0000045,2039.778,1166.904,2039.167,1166.561
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.830,0.8300000,0.8111411,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8300002,0.8116069,0.8299998,0.8106754,0.0000004,0.0009315,2050.156,1170.353,2049.533,1170.474
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.835,0.8349999,0.8003255,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8349998,0.8004219,0.8350000,0.8002291,0.0000002,0.0001929,2060.533,1176.026,2059.900,1175.764
359,358,368,0.2,C4,"round-bilge hull, L/B 9",dash-dot,near-unity initial RBH branch; middle rising branch; long descending branch after the common hump,near-horizontal lower RBH start; central rising branch; longest descending non-dotted branch,0.840,0.8400001,0.7932899,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8399999,0.7925453,0.8400002,0.7940344,0.0000002,0.0014890,2070.911,1180.021,2070.267,1178.901
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.200,0.2000000,1.0001084,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2000002,1.0003095,0.1999998,0.9999072,0.0000004,0.0004024,742.556,1074.643,743.333,1074.647
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.205,0.2049999,1.0392695,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2049998,1.0398521,0.2050000,1.0386868,0.0000002,0.0011653,752.933,1054.587,753.700,1055.009
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.210,0.2100001,1.0310616,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2099999,1.0297457,0.2100002,1.0323776,0.0000002,0.0026319,763.311,1059.713,764.067,1058.204
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.215,0.2149999,1.0286679,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2150001,1.0288959,0.2149998,1.0284400,0.0000002,0.0004559,773.689,1060.144,774.433,1060.198
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.220,0.2200001,1.0289848,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2200002,1.0290063,0.2200000,1.0289633,0.0000002,0.0000430,784.067,1060.088,784.800,1059.933
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.225,0.2250000,1.0284149,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2249998,1.0292843,0.2250002,1.0275454,0.0000004,0.0017389,794.444,1059.947,795.167,1060.651
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.230,0.2299999,1.0304501,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2299999,1.0289767,0.2299998,1.0319234,0.0000001,0.0029466,804.822,1060.103,805.533,1058.434
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.235,0.2350000,1.0371650,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2350000,1.0366029,0.2350000,1.0377271,0.0000000,0.0011242,815.200,1056.235,815.900,1055.495
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.240,0.2400001,1.0430138,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2400001,1.0432729,0.2400002,1.0427547,0.0000001,0.0005181,825.578,1052.852,826.267,1052.949
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.245,0.2450000,1.0474165,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2450002,1.0481940,0.2449998,1.0466390,0.0000004,0.0015550,835.956,1050.356,836.633,1050.982
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.250,0.2499999,1.0192087,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2499998,1.0193395,0.2500000,1.0190778,0.0000002,0.0002617,846.333,1064.991,847.000,1064.939
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.255,0.2550001,1.0168649,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2549999,1.0165950,0.2550002,1.0171347,0.0000002,0.0005396,856.711,1066.383,857.367,1065.923
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.260,0.2599999,1.0648794,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2600001,1.0651577,0.2599998,1.0646011,0.0000002,0.0005566,867.089,1041.752,867.733,1041.886
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.265,0.2650001,1.0654063,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2650002,1.0655816,0.2650000,1.0652310,0.0000002,0.0003506,877.467,1041.537,878.100,1041.567
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.270,0.2700000,1.0624422,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2699998,1.0631270,0.2700002,1.0617575,0.0000004,0.0013695,887.844,1042.782,888.467,1043.326
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.275,0.2749999,1.0611530,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2749999,1.0615517,0.2749998,1.0607543,0.0000001,0.0007973,898.222,1043.581,898.833,1043.834
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.280,0.2800000,1.0600456,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2800000,1.0597792,0.2800000,1.0603120,0.0000000,0.0005328,908.600,1044.480,909.200,1044.058
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.285,0.2850001,1.0641762,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2850001,1.0642252,0.2850002,1.0641272,0.0000001,0.0000980,918.978,1042.225,919.567,1042.126
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.290,0.2900000,1.0835368,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2900002,1.0823718,0.2899998,1.0847018,0.0000004,0.0023300,929.356,1033.021,929.933,1031.707
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.295,0.2949999,1.0893996,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2949998,1.0901479,0.2950000,1.0886513,0.0000002,0.0014966,939.733,1029.077,940.300,1029.707
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.300,0.3000001,1.1051455,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.2999999,1.1170800,0.3000002,1.0932109,0.0000002,0.0238691,950.111,1015.417,950.667,1027.398
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.305,0.3049999,1.0908497,0.0030000,0.0321629,2,two-pass source-only match; ordinate averaged,0.3050001,1.1230126,0.3049998,1.0586868,0.0000002,0.0643258,960.489,1012.408,961.033,1044.881
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.310,0.3100001,1.0756407,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.3100002,1.0888801,0.3100000,1.0624013,0.0000002,0.0264789,970.867,1029.720,971.400,1043.000
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.315,0.3150000,1.0976745,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.3149998,1.0891049,0.3150002,1.1062441,0.0000004,0.0171392,981.244,1029.606,981.767,1020.798
