# source: Mustafa Insel, 1990 PhD thesis, Figures 347--350
# source_location: printed pages 352--353; PDF pages 362--363
# principal-hump window only; source-only two-pass trace
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_pass_a,relative_position_pass_b,fn_anchor,fn_a,tau_a,fn_b,tau_b,fn_pass_difference,tau_pass_difference,pass_a_x_px,pass_a_y_px,pass_b_x_px,pass_b_y_px,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,adjudication
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.515,0.5150000,1.3906895,0.5149998,1.3481985,0.0000002,0.0424910,1882.239,1150.000,1882.394,1179.000,0.5149999,1.3694440,0.0030000,0.0212455,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.520,0.5199999,1.3700648,0.5200001,1.3600118,0.0000002,0.0100530,1896.133,1164.000,1896.267,1171.000,0.5200000,1.3650383,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.525,0.5250001,1.3494402,0.5250000,1.3393385,0.0000000,0.0101017,1910.028,1178.000,1910.139,1185.000,0.5250001,1.3443893,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.530,0.5299999,1.3317619,0.5300000,1.3245718,0.0000000,0.0071902,1923.922,1190.000,1924.011,1195.000,0.5299999,1.3281668,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.535,0.5350001,1.3140837,0.5349999,1.3083284,0.0000002,0.0057553,1937.817,1202.000,1937.883,1206.000,0.5350000,1.3112060,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.540,0.5400000,1.2964054,0.5400002,1.2920851,0.0000002,0.0043204,1951.711,1214.000,1951.756,1217.000,0.5400001,1.2942452,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.545,0.5450002,1.2787272,0.5450001,1.2758417,0.0000001,0.0028855,1965.606,1226.000,1965.628,1228.000,0.5450001,1.2772844,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C3,"round-bilge hull, L/B 7",long dashed,right-shifted broad NPL crest,right-shifted NPL maximum,0.550,0.5500000,1.2595757,0.5500000,1.2271116,0.0000000,0.0324641,1979.500,1239.000,1979.500,1261.000,0.5500000,1.2433437,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.350,0.3499999,1.1196229,0.3500000,1.0715845,0.0000000,0.0480384,1423.722,1334.000,1424.611,1366.323,0.3499999,1.0956037,0.0030000,0.0240192,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.355,0.3550001,1.0592001,0.3549999,1.0587448,0.0000002,0.0004552,1437.617,1375.015,1438.483,1375.018,0.3550000,1.0589724,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.360,0.3600000,0.9678845,0.3600002,0.9656999,0.0000002,0.0021846,1451.511,1437.000,1452.356,1438.028,0.3600001,0.9667922,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.365,0.3650002,0.9117664,0.3650001,0.9058196,0.0000001,0.0059468,1465.406,1475.093,1466.228,1478.579,0.3650001,0.9087930,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.370,0.3700000,0.8323512,0.3700000,0.8372711,0.0000000,0.0049199,1479.300,1529.000,1480.100,1525.000,0.3700000,0.8348112,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.375,0.3749998,0.7601650,0.3749999,0.7693444,0.0000001,0.0091794,1493.194,1578.000,1493.972,1571.000,0.3749999,0.7647547,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.380,0.3800000,0.8323512,0.3799998,0.8372711,0.0000002,0.0049199,1507.089,1529.000,1507.844,1525.000,0.3799999,0.8348112,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.385,0.3849999,0.9045374,0.3850001,0.9066745,0.0000002,0.0021371,1520.983,1480.000,1521.717,1478.000,0.3850000,0.9056060,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.390,0.3900001,0.9767236,0.3900000,1.0011813,0.0000000,0.0244577,1534.878,1431.000,1535.589,1414.000,0.3900001,0.9889525,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.395,0.3949999,1.0474367,0.3950000,1.0065165,0.0000000,0.0409201,1548.772,1383.000,1549.461,1410.387,0.3949999,1.0269766,0.0030000,0.0204601,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.400,0.4000001,1.1558942,0.3999999,1.1501034,0.0000002,0.0057909,1562.667,1309.379,1563.333,1313.150,0.4000000,1.1529988,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.405,0.4050000,1.1270109,0.4050002,1.1547549,0.0000002,0.0277440,1576.561,1328.985,1577.206,1310.000,0.4050001,1.1408829,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.410,0.4100002,1.2036181,0.4100001,1.2028234,0.0000001,0.0007948,1590.456,1276.984,1591.078,1277.448,0.4100001,1.2032208,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.415,0.4150000,1.2197996,0.4150000,1.2182516,0.0000000,0.0015480,1604.350,1266.000,1604.950,1267.000,0.4150000,1.2190256,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.420,0.4199998,1.2736123,0.4199999,1.2610750,0.0000001,0.0125372,1618.244,1229.472,1618.822,1238.000,0.4199999,1.2673436,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.425,0.4250000,1.3171523,0.4249998,1.3043517,0.0000002,0.0128006,1632.139,1199.917,1632.694,1208.693,0.4249999,1.3107520,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.430,0.4299999,1.3262949,0.4300001,1.3205331,0.0000002,0.0057619,1646.033,1193.711,1646.567,1197.735,0.4300000,1.3234140,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.435,0.4350001,1.3342398,0.4350000,1.3341051,0.0000000,0.0001347,1659.928,1188.318,1660.439,1188.544,0.4350001,1.3341725,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.440,0.4399999,1.3366308,0.4400000,1.3368562,0.0000000,0.0002254,1673.822,1186.695,1674.311,1186.681,0.4399999,1.3367435,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.445,0.4450001,1.3379272,0.4449999,1.3381542,0.0000002,0.0002269,1687.717,1185.815,1688.183,1185.802,0.4450000,1.3380407,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.450,0.4500000,1.3701679,0.4500002,1.3403012,0.0000002,0.0298667,1701.611,1163.930,1702.056,1184.348,0.4500001,1.3552346,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.455,0.4550002,1.3409546,0.4550001,1.3418562,0.0000001,0.0009015,1715.506,1183.760,1715.928,1183.295,0.4550001,1.3414054,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.460,0.4600000,1.3403639,0.4600000,1.3387434,0.0000000,0.0016205,1729.400,1184.161,1729.800,1185.403,0.4600000,1.3395536,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.465,0.4649998,1.3350295,0.4649999,1.3351048,0.0000001,0.0000754,1743.294,1187.782,1743.672,1187.867,0.4649999,1.3350672,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.470,0.4700000,1.3270949,0.4699998,1.3267971,0.0000002,0.0002978,1757.189,1193.168,1757.544,1193.493,0.4699999,1.3269460,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.475,0.4749999,1.3190955,0.4750001,1.3195024,0.0000002,0.0004069,1771.083,1198.598,1771.417,1198.433,0.4750000,1.3192989,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.480,0.4800001,1.2993518,0.4800000,1.2995289,0.0000000,0.0001771,1784.978,1212.000,1785.289,1211.959,0.4800001,1.2994404,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.485,0.4849999,1.2903035,0.4850000,1.2911843,0.0000000,0.0008808,1798.872,1218.142,1799.161,1217.610,0.4849999,1.2907439,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.490,0.4900001,1.2861682,0.4899999,1.2801344,0.0000002,0.0060339,1812.767,1220.949,1813.033,1225.093,0.4900000,1.2831513,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.495,0.4950000,1.2781379,0.4950002,1.2613969,0.0000002,0.0167410,1826.661,1226.400,1826.906,1237.782,0.4950001,1.2697674,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.500,0.5000002,1.2757336,0.5000001,1.2729194,0.0000001,0.0028143,1840.556,1228.032,1840.778,1229.979,0.5000001,1.2743265,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.505,0.5050000,1.2659576,0.5050000,1.2656320,0.0000000,0.0003256,1854.450,1234.668,1854.650,1234.914,0.5050000,1.2657948,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.510,0.5099998,1.2566470,0.5099999,1.2566613,0.0000001,0.0000142,1868.344,1240.988,1868.522,1240.989,0.5099999,1.2566541,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.515,0.5150000,1.2464909,0.5149998,1.2464693,0.0000002,0.0000216,1882.239,1247.882,1882.394,1247.891,0.5149999,1.2464801,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.520,0.5199999,1.2781173,0.5200001,1.2743089,0.0000002,0.0038083,1896.133,1226.414,1896.267,1229.038,0.5200000,1.2762131,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.525,0.5250001,1.2636638,0.5250000,1.2636060,0.0000000,0.0000578,1910.028,1236.225,1910.139,1236.286,0.5250001,1.2636349,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.530,0.5299999,1.2586977,0.5300000,1.2393591,0.0000000,0.0193386,1923.922,1239.596,1924.011,1252.706,0.5299999,1.2490284,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.535,0.5350001,1.2369593,0.5349999,1.1712522,0.0000002,0.0657071,1937.817,1254.352,1937.883,1298.828,0.5350000,1.2041058,0.0030000,0.0328536,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.540,0.5400000,1.2284900,0.5400002,1.1675753,0.0000002,0.0609147,1951.711,1260.101,1951.756,1301.318,0.5400001,1.1980326,0.0030000,0.0304573,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.545,0.5450002,1.1680407,0.5450001,1.1670865,0.0000001,0.0009541,1965.606,1301.134,1965.628,1301.649,0.5450001,1.1675636,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C4,"round-bilge hull, L/B 9",dash-dot,lower broad NPL shoulder,middle broad shoulder,0.550,0.5500000,1.1615115,0.5500000,1.1620097,0.0000000,0.0004983,1979.500,1305.566,1979.500,1305.087,0.5500000,1.1617606,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.350,0.3499999,1.0638789,0.3500000,1.0629725,0.0000000,0.0009064,1423.722,1371.839,1424.611,1372.155,0.3499999,1.0634257,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.355,0.3550001,1.0438819,0.3549999,1.0431025,0.0000002,0.0007794,1437.617,1385.413,1438.483,1385.611,0.3550000,1.0434922,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.360,0.3600000,0.9177033,0.3600002,0.9643163,0.0000002,0.0466130,1451.511,1471.063,1452.356,1438.965,0.3600001,0.9410098,0.0030000,0.0233065,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.365,0.3650002,0.9117664,0.3650001,0.9044108,0.0000001,0.0073555,1465.406,1475.093,1466.228,1479.533,0.3650001,0.9080886,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.370,0.3700000,0.8235121,0.3700000,0.8298878,0.0000000,0.0063757,1479.300,1535.000,1480.100,1530.000,0.3700000,0.8266999,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.375,0.3749998,0.7601650,0.3749999,0.7693444,0.0000001,0.0091794,1493.194,1578.000,1493.972,1571.000,0.3749999,0.7647547,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.380,0.3800000,0.8235121,0.3799998,0.8298878,0.0000002,0.0063757,1507.089,1535.000,1507.844,1530.000,0.3799999,0.8266999,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.385,0.3849999,0.8883324,0.3850001,0.8904312,0.0000002,0.0020988,1520.983,1491.000,1521.717,1489.000,0.3850000,0.8893818,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.390,0.3900001,0.9516794,0.3900000,0.9494979,0.0000000,0.0021815,1534.878,1448.000,1535.589,1449.000,0.3900001,0.9505887,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.395,0.3949999,1.0068076,0.3950000,1.0062360,0.0000000,0.0005716,1548.772,1410.579,1549.461,1410.577,0.3949999,1.0065218,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.400,0.4000001,1.0798468,0.3999999,1.0705848,0.0000002,0.0092620,1562.667,1361.000,1563.333,1367.000,0.4000000,1.0752158,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.405,0.4050000,1.1270109,0.4050002,1.1267218,0.0000002,0.0002891,1576.561,1328.985,1577.206,1328.984,0.4050001,1.1268663,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.410,0.4100002,1.1270050,0.4100001,1.1267218,0.0000001,0.0002832,1590.456,1328.989,1591.078,1328.984,0.4100001,1.1268634,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.415,0.4150000,1.1814968,0.4150000,1.2049616,0.0000000,0.0234648,1604.350,1292.000,1604.950,1276.000,0.4150000,1.1932292,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.420,0.4199998,1.2153801,0.4199999,1.2064383,0.0000001,0.0089418,1618.244,1269.000,1618.822,1275.000,0.4199999,1.2109092,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.425,0.4250000,1.2507366,0.4249998,1.2404017,0.0000002,0.0103349,1632.139,1245.000,1632.694,1252.000,0.4249999,1.2455691,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
349,353,363,0.4,C5,"round-bilge hull, L/B 11",dotted,lowest smooth NPL crest,lowest broad shoulder,0.430,0.4299999,1.2654685,0.4300001,1.2566450,0.0000002,0.0088235,1646.033,1235.000,1646.567,1241.000,0.4300000,1.2610567,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
